,customer_id,product_id,interaction_type,interaction_date
10248,CID0870,P1284,clicked,2024-03-14
10249,CID0381,P7629,purchased,2024-07-04
10250,CID0012,P8282,purchased,2024-08-23
10251,CID0851,P9089,viewed,2024-04-18
10252,CID0294,P9202,clicked,2024-06-22
10253,CID0836,P7189,viewed,2024-05-11
10254,CID0075,P5669,clicked,2024-05-14
10255,CID0898,P4587,viewed,2024-08-30
10256,CID0932,P5640,clicked,2024-07-19
10257,CID0282,P3696,clicked,2024-02-01
10258,CID0692,P2181,purchased,2024-08-30
10259,CID0368,P9089,purchased,2024-07-23
10260,CID0261,P1512,clicked,2024-09-03
10261,CID0650,P5640,clicked,2024-04-05
10262,CID0789,P9633,purchased,2024-07-19
10263,CID0928,P6344,purchased,2024-05-14
10264,CID0684,P3106,clicked,2024-07-30
10265,CID0223,P3665,clicked,2024-04-21
10266,CID0547,P9089,purchased,2024-03-10
10267,CID0893,P8191,purchased,2024-07-28
10268,CID0278,P7189,purchased,2024-06-19
10269,CID0442,P6344,clicked,2024-04-12
10270,CID0879,P7513,purchased,2024-05-26
10271,CID0188,P5640,purchased,2024-01-27
10272,CID0087,P8191,clicked,2024-07-31
10273,CID0239,P6344,purchased,2024-08-04
10274,CID0258,P6608,purchased,2024-02-09
10275,CID0128,P6839,viewed,2024-09-21
10276,CID0417,P4587,viewed,2024-05-08
10277,CID0219,P6493,purchased,2024-02-04
10278,CID0912,P1512,viewed,2024-01-06
10279,CID0602,P9488,clicked,2024-06-05
10280,CID0149,P8104,clicked,2024-09-09
10281,CID0151,P8104,purchased,2024-04-19
10282,CID0008,P5741,clicked,2024-06-11
10283,CID0950,P5728,viewed,2024-05-31
10284,CID0528,P1512,clicked,2024-03-10
10285,CID0189,P4587,viewed,2024-08-23
10286,CID0250,P9842,purchased,2024-08-28
10287,CID0956,P3106,purchased,2024-09-07
10288,CID0429,P8191,viewed,2024-04-22
10289,CID0667,P9068,purchased,2024-09-20
10290,CID0729,P1512,clicked,2024-07-13
10291,CID0001,P9842,clicked,2024-03-09
10292,CID0758,P6603,viewed,2024-04-18
10293,CID0419,P9813,purchased,2024-08-30
10294,CID0251,P5069,viewed,2024-05-01
10295,CID0253,P6493,viewed,2024-09-06
10296,CID0856,P3997,clicked,2024-08-19
10297,CID0755,P8104,clicked,2024-09-09
10298,CID0746,P7629,purchased,2024-02-29
10299,CID0975,P5085,clicked,2024-08-15
10300,CID0816,P6184,viewed,2024-09-11
10301,CID0554,P7308,clicked,2024-05-17
10302,CID0460,P4949,viewed,2024-04-01
10303,CID0342,P1539,viewed,2024-03-16
10304,CID0187,P5994,clicked,2024-04-07
10305,CID0674,P6608,viewed,2024-06-17
10306,CID0190,P5728,viewed,2024-07-05
10307,CID0490,P9842,purchased,2024-01-19
10308,CID0928,P5994,viewed,2024-05-19
10309,CID0500,P4949,clicked,2024-06-18
10310,CID0066,P7893,viewed,2024-04-07
10311,CID0871,P3106,viewed,2024-06-29
10312,CID0695,P6839,viewed,2024-05-30
10313,CID0607,P9202,clicked,2024-07-22
10314,CID0631,P5002,clicked,2024-02-14
10315,CID0806,P5741,purchased,2024-09-19
10316,CID0677,P7308,purchased,2024-03-14
10317,CID0860,P6493,viewed,2024-03-14
10318,CID0164,P3696,purchased,2024-01-21
10319,CID0342,P3576,clicked,2024-06-01
10320,CID0225,P6493,purchased,2024-06-17
10321,CID0625,P1539,clicked,2024-05-09
10322,CID0366,P3696,purchased,2024-01-25
10323,CID0777,P9202,viewed,2024-08-15
10324,CID0206,P3106,purchased,2024-09-12
10325,CID0439,P3997,purchased,2024-04-17
10326,CID0590,P8218,clicked,2024-05-05
10327,CID0298,P8104,clicked,2024-02-17
10328,CID0265,P6493,purchased,2024-03-17
10329,CID0241,P3106,purchased,2024-07-19
10330,CID0079,P5640,purchased,2024-04-01
10331,CID0057,P8191,purchased,2024-06-18
10332,CID0653,P5640,clicked,2024-01-14
10333,CID0223,P3106,viewed,2024-03-30
10334,CID0369,P6422,clicked,2024-01-22
10335,CID0464,P5728,clicked,2024-08-18
10336,CID0219,P7893,purchased,2024-07-02
10337,CID0308,P3106,viewed,2024-01-28
10338,CID0449,P4949,purchased,2024-02-27
10339,CID0783,P1539,purchased,2024-09-07
10340,CID0889,P1689,purchased,2024-05-27
10341,CID0881,P2181,clicked,2024-04-23
10342,CID0235,P5672,viewed,2024-03-08
10343,CID0322,P1615,clicked,2024-01-02
10344,CID0551,P1689,viewed,2024-07-04
10345,CID0676,P3696,viewed,2024-07-04
10346,CID0850,P6839,viewed,2024-03-08
10347,CID0770,P9488,viewed,2024-04-06
10348,CID0924,P5741,purchased,2024-08-03
10349,CID0840,P3106,clicked,2024-04-05
10350,CID0956,P8741,purchased,2024-05-20
10351,CID0683,P1484,purchased,2024-07-14
10352,CID0201,P5069,purchased,2024-05-01
10353,CID0379,P7629,clicked,2024-03-05
10354,CID0795,P2181,viewed,2024-08-21
10355,CID0976,P1615,purchased,2024-04-22
10356,CID0987,P2181,clicked,2024-03-05
10357,CID0137,P5672,purchased,2024-04-25
10358,CID0773,P5640,viewed,2024-05-13
10359,CID0123,P9813,clicked,2024-01-11
10360,CID0436,P2181,clicked,2024-02-06
10361,CID0349,P4531,viewed,2024-07-15
10362,CID0724,P5085,viewed,2024-08-21
10363,CID0467,P3576,viewed,2024-06-21
10364,CID0832,P8218,purchased,2024-01-19
10365,CID0724,P8282,viewed,2024-09-17
10366,CID0693,P6344,viewed,2024-03-26
10367,CID0073,P3576,clicked,2024-04-11
10368,CID0113,P1484,purchased,2024-08-20
10369,CID0213,P9089,clicked,2024-01-08
10370,CID0100,P3696,purchased,2024-08-16
10371,CID0329,P5994,viewed,2024-03-06
10372,CID0819,P6839,clicked,2024-05-27
10373,CID0520,P3696,purchased,2024-08-05
10374,CID0151,P6603,clicked,2024-01-07
10375,CID0520,P8282,viewed,2024-02-19
10376,CID0278,P6603,viewed,2024-05-18
10377,CID0996,P5085,clicked,2024-07-16
10378,CID0486,P5672,purchased,2024-02-12
10379,CID0707,P3106,viewed,2024-09-03
10380,CID0887,P9202,clicked,2024-08-18
10381,CID0225,P9633,clicked,2024-08-19
10382,CID0757,P5672,viewed,2024-04-05
10383,CID0025,P3997,purchased,2024-05-19
10384,CID0188,P6839,clicked,2024-04-08
10385,CID0521,P6422,clicked,2024-01-22
10386,CID0291,P6493,clicked,2024-03-20
10387,CID0511,P8191,viewed,2024-05-22
10388,CID0460,P2181,purchased,2024-03-10
10389,CID0327,P1512,clicked,2024-02-09
10390,CID0146,P1484,purchased,2024-02-18
10391,CID0873,P8104,purchased,2024-03-21
10392,CID0923,P7629,clicked,2024-08-04
10393,CID0793,P7513,purchased,2024-02-07
10394,CID0444,P9089,clicked,2024-02-02
10395,CID0662,P8104,viewed,2024-08-16
10396,CID0988,P7189,purchased,2024-09-22
10397,CID0490,P6603,viewed,2024-04-11
10398,CID0139,P8282,clicked,2024-02-26
10399,CID0875,P2181,purchased,2024-09-11
10400,CID0127,P5069,purchased,2024-09-08
10401,CID0104,P4587,viewed,2024-03-03
10402,CID0535,P6608,clicked,2024-03-06
10403,CID0612,P3696,purchased,2024-03-14
10404,CID0601,P1484,purchased,2024-01-14
10405,CID0540,P1112,purchased,2024-02-28
10406,CID0164,P6184,purchased,2024-03-26
10407,CID0957,P8104,viewed,2024-07-03
10408,CID0611,P3106,purchased,2024-01-05
10409,CID0378,P3997,purchased,2024-01-14
10410,CID0113,P5741,clicked,2024-06-19
10411,CID0985,P1512,purchased,2024-08-07
10412,CID0729,P5728,clicked,2024-04-30
10413,CID0039,P9854,viewed,2024-05-02
10414,CID0070,P9488,purchased,2024-05-09
10415,CID0099,P9842,viewed,2024-07-25
10416,CID0150,P5640,purchased,2024-07-15
10417,CID0751,P5669,purchased,2024-09-21
10418,CID0569,P6422,viewed,2024-03-16
10419,CID0652,P7893,viewed,2024-08-23
10420,CID0349,P1539,clicked,2024-04-08
10421,CID0067,P7893,clicked,2024-05-13
10422,CID0531,P9854,purchased,2024-01-15
10423,CID0313,P6344,clicked,2024-05-15
10424,CID0376,P5728,purchased,2024-09-06
10425,CID0134,P6603,purchased,2024-03-12
10426,CID0554,P5728,clicked,2024-07-09
10427,CID0107,P9068,purchased,2024-06-02
10428,CID0325,P6344,viewed,2024-06-16
10429,CID0113,P6603,purchased,2024-04-05
10430,CID0313,P6184,viewed,2024-03-27
10431,CID0321,P9089,clicked,2024-01-06
10432,CID0057,P7893,purchased,2024-03-31
10433,CID0456,P7893,viewed,2024-03-03
10434,CID0382,P5002,clicked,2024-08-02
10435,CID0487,P5069,viewed,2024-08-17
10436,CID0517,P5069,purchased,2024-07-17
10437,CID0033,P9089,purchased,2024-01-19
10438,CID0217,P3106,viewed,2024-06-14
10439,CID0837,P1512,viewed,2024-07-02
10440,CID0779,P4949,purchased,2024-08-03
10441,CID0618,P3576,purchased,2024-04-20
10442,CID0521,P9068,purchased,2024-07-16
10443,CID0771,P1484,viewed,2024-07-14
10444,CID0226,P1284,viewed,2024-01-17
10445,CID0696,P1615,viewed,2024-09-19
10446,CID0254,P7513,purchased,2024-07-16
10447,CID0857,P5669,purchased,2024-07-27
10448,CID0189,P1284,clicked,2024-06-15
10449,CID0907,P2181,clicked,2024-04-15
10450,CID0572,P3665,clicked,2024-09-15
10451,CID0865,P7893,clicked,2024-07-28
10452,CID0918,P7893,viewed,2024-01-19
10453,CID0625,P4587,viewed,2024-02-07
10454,CID0675,P6184,purchased,2024-04-15
10455,CID0999,P5728,purchased,2024-01-17
10456,CID0322,P1512,viewed,2024-01-29
10457,CID0193,P1539,clicked,2024-08-07
10458,CID0535,P6493,viewed,2024-02-10
10459,CID0707,P1615,purchased,2024-03-04
10460,CID0967,P8218,viewed,2024-01-08
10461,CID0955,P5741,clicked,2024-02-15
10462,CID0853,P5640,clicked,2024-05-29
10463,CID0780,P5728,clicked,2024-05-18
10464,CID0796,P1284,viewed,2024-03-13
10465,CID0218,P1689,viewed,2024-01-24
10466,CID0306,P6493,viewed,2024-09-19
10467,CID0854,P3576,purchased,2024-06-28
10468,CID0348,P5085,clicked,2024-01-31
10469,CID0557,P9202,viewed,2024-02-09
10470,CID0945,P6493,viewed,2024-08-17
10471,CID0944,P6608,purchased,2024-09-19
10472,CID0356,P5085,viewed,2024-05-29
10473,CID0615,P2181,purchased,2024-04-29
10474,CID0885,P6608,clicked,2024-07-14
10475,CID0808,P3665,purchased,2024-05-06
10476,CID0479,P4587,viewed,2024-09-07
10477,CID0099,P5640,viewed,2024-05-23
10478,CID0375,P5069,purchased,2024-08-09
10479,CID0487,P3665,viewed,2024-01-31
10480,CID0719,P3106,purchased,2024-04-03
10481,CID0432,P6603,purchased,2024-08-10
10482,CID0686,P2181,purchased,2024-07-28
10483,CID0395,P1539,clicked,2024-01-17
10484,CID0121,P2181,clicked,2024-06-12
10485,CID0652,P1689,purchased,2024-08-03
10486,CID0403,P7629,clicked,2024-05-31
10487,CID0748,P6344,clicked,2024-03-18
10488,CID0814,P3696,purchased,2024-02-21
10489,CID0024,P9813,viewed,2024-05-31
10490,CID0837,P9089,viewed,2024-01-30
10491,CID0161,P7629,clicked,2024-02-29
10492,CID0219,P6422,purchased,2024-05-16
10493,CID0976,P9633,viewed,2024-05-07
10494,CID0518,P4949,viewed,2024-04-06
10495,CID0666,P6344,purchased,2024-05-28
10496,CID0282,P8741,purchased,2024-04-28
10497,CID0867,P1284,purchased,2024-09-23
10498,CID0030,P6603,viewed,2024-03-22
10499,CID0967,P9089,clicked,2024-03-13
10500,CID0281,P8741,viewed,2024-02-22
10501,CID0424,P2181,purchased,2024-05-08
10502,CID0650,P5741,purchased,2024-04-04
10503,CID0297,P2181,viewed,2024-06-25
10504,CID0053,P3665,clicked,2024-03-17
10505,CID0023,P5085,clicked,2024-07-21
10506,CID0697,P3997,clicked,2024-08-21
10507,CID0101,P5002,viewed,2024-03-01
10508,CID0273,P8191,clicked,2024-08-16
10509,CID0829,P8282,viewed,2024-08-09
10510,CID0792,P9488,clicked,2024-01-18
10511,CID0314,P7308,purchased,2024-07-13
10512,CID0842,P5085,viewed,2024-02-22
10513,CID0875,P9813,viewed,2024-09-17
10514,CID0854,P1284,purchased,2024-06-16
10515,CID0538,P3696,clicked,2024-01-07
10516,CID0216,P8191,purchased,2024-05-23
10517,CID0881,P2181,purchased,2024-07-31
10518,CID0468,P6493,purchased,2024-06-16
10519,CID0899,P7308,viewed,2024-05-25
10520,CID0612,P6422,purchased,2024-01-01
10521,CID0403,P9813,purchased,2024-04-04
10522,CID0598,P4531,purchased,2024-08-07
10523,CID0743,P5728,clicked,2024-01-21
10524,CID0167,P5085,purchased,2024-09-09
10525,CID0171,P9488,clicked,2024-05-24
10526,CID0313,P4949,viewed,2024-02-29
10527,CID0982,P5728,clicked,2024-02-21
10528,CID0026,P3665,viewed,2024-08-25
10529,CID0752,P1689,clicked,2024-09-20
10530,CID0374,P6422,viewed,2024-03-10
10531,CID0590,P8191,purchased,2024-07-12
10532,CID0464,P4949,purchased,2024-01-22
10533,CID0287,P8191,clicked,2024-01-26
10534,CID0934,P7308,viewed,2024-09-20
10535,CID0360,P2181,clicked,2024-05-27
10536,CID0498,P7189,purchased,2024-05-27
10537,CID0744,P3106,viewed,2024-05-25
10538,CID0456,P3997,clicked,2024-02-16
10539,CID0810,P6422,viewed,2024-07-19
10540,CID0551,P9813,viewed,2024-08-05
10541,CID0131,P8191,viewed,2024-04-22
10542,CID0816,P9068,clicked,2024-01-19
10543,CID0919,P5085,clicked,2024-03-08
10544,CID0864,P1284,viewed,2024-07-15
10545,CID0964,P8104,clicked,2024-03-02
10546,CID0796,P3997,viewed,2024-01-20
10547,CID0510,P5669,purchased,2024-08-12
10548,CID0524,P4587,purchased,2024-09-22
10549,CID0896,P5085,viewed,2024-03-27
10550,CID0708,P3696,purchased,2024-09-09
10551,CID0713,P1484,clicked,2024-04-09
10552,CID0314,P1512,purchased,2024-07-17
10553,CID0435,P9842,purchased,2024-01-27
10554,CID0594,P9202,viewed,2024-07-12
10555,CID0343,P6422,clicked,2024-07-31
10556,CID0764,P9202,purchased,2024-04-03
10557,CID0638,P5002,viewed,2024-04-14
10558,CID0221,P5085,purchased,2024-02-14
10559,CID0375,P6839,clicked,2024-05-02
10560,CID0840,P6184,clicked,2024-06-09
10561,CID0791,P6344,purchased,2024-09-22
10562,CID0515,P9202,purchased,2024-02-13
10563,CID0988,P7308,purchased,2024-05-01
10564,CID0889,P9854,viewed,2024-02-29
10565,CID0210,P6184,clicked,2024-07-10
10566,CID0645,P1689,viewed,2024-01-25
10567,CID0287,P2181,viewed,2024-02-16
10568,CID0237,P8218,clicked,2024-09-16
10569,CID0109,P6344,purchased,2024-09-06
10570,CID0324,P5069,clicked,2024-06-14
10571,CID0247,P9842,purchased,2024-04-05
10572,CID0684,P5085,purchased,2024-04-02
10573,CID0742,P3696,purchased,2024-09-07
10574,CID0852,P6422,purchased,2024-08-29
10575,CID0015,P6184,purchased,2024-02-05
10576,CID0979,P6493,clicked,2024-03-15
10577,CID0809,P6493,viewed,2024-08-08
10578,CID0282,P1512,purchased,2024-01-28
10579,CID0455,P9633,viewed,2024-08-03
10580,CID0858,P3696,purchased,2024-05-05
10581,CID0225,P6839,viewed,2024-02-26
10582,CID0356,P9854,clicked,2024-07-12
10583,CID0661,P6184,viewed,2024-01-03
10584,CID0208,P5728,viewed,2024-03-19
10585,CID0964,P3696,clicked,2024-02-14
10586,CID0640,P2181,clicked,2024-07-22
10587,CID0320,P1284,viewed,2024-09-23
10588,CID0002,P9813,viewed,2024-05-21
10589,CID0755,P6839,viewed,2024-07-16
10590,CID0433,P9854,viewed,2024-07-23
10591,CID0628,P8741,viewed,2024-01-20
10592,CID0719,P8104,purchased,2024-06-28
10593,CID0729,P9842,purchased,2024-03-29
10594,CID0447,P5085,clicked,2024-04-15
10595,CID0722,P9488,purchased,2024-09-06
10596,CID0346,P5085,clicked,2024-07-29
10597,CID0346,P5669,clicked,2024-01-31
10598,CID0189,P8218,viewed,2024-08-02
10599,CID0380,P2181,viewed,2024-07-19
10600,CID0828,P8191,clicked,2024-04-04
10601,CID0682,P6603,viewed,2024-06-02
10602,CID0076,P7189,purchased,2024-09-11
10603,CID0394,P9854,clicked,2024-02-18
10604,CID0231,P4531,clicked,2024-03-29
10605,CID0375,P7513,viewed,2024-05-06
10606,CID0536,P6493,viewed,2024-09-21
10607,CID0642,P7189,viewed,2024-04-16
10608,CID0798,P3997,purchased,2024-09-01
10609,CID0363,P9202,clicked,2024-08-03
10610,CID0899,P6839,viewed,2024-02-10
10611,CID0054,P7189,clicked,2024-09-22
10612,CID0503,P6839,viewed,2024-09-05
10613,CID0037,P4949,clicked,2024-06-13
10614,CID0186,P9633,viewed,2024-04-17
10615,CID0075,P1539,clicked,2024-05-15
10616,CID0657,P7189,viewed,2024-07-10
10617,CID0553,P5640,clicked,2024-01-31
10618,CID0215,P6603,purchased,2024-08-01
10619,CID0005,P1284,clicked,2024-05-18
10620,CID0392,P1615,purchased,2024-05-18
10621,CID0872,P9068,purchased,2024-05-22
10622,CID0454,P7513,purchased,2024-04-06
10623,CID0623,P6493,purchased,2024-04-20
10624,CID0272,P5741,clicked,2024-05-04
10625,CID0780,P5669,viewed,2024-03-27
10626,CID0199,P3106,viewed,2024-08-21
10627,CID0312,P7189,purchased,2024-08-02
10628,CID0331,P9813,clicked,2024-03-01
10629,CID0796,P3696,purchased,2024-05-12
10630,CID0573,P1615,clicked,2024-07-11
10631,CID0419,P6493,viewed,2024-03-24
10632,CID0376,P3696,purchased,2024-05-15
10633,CID0517,P9854,clicked,2024-01-20
10634,CID0540,P8104,viewed,2024-02-19
10635,CID0406,P6344,clicked,2024-02-28
10636,CID0440,P4531,purchased,2024-04-04
10637,CID0343,P8218,purchased,2024-05-23
10638,CID0581,P1539,viewed,2024-06-15
10639,CID0420,P1689,clicked,2024-06-10
10640,CID0404,P6493,purchased,2024-03-28
10641,CID0871,P9202,purchased,2024-09-15
10642,CID0966,P6493,purchased,2024-09-12
10643,CID0042,P5069,clicked,2024-02-18
10644,CID0103,P3997,clicked,2024-05-25
10645,CID0787,P3106,viewed,2024-02-13
10646,CID0552,P9089,purchased,2024-07-20
10647,CID0879,P9854,clicked,2024-08-09
10648,CID0380,P5002,purchased,2024-03-18
10649,CID0493,P6608,clicked,2024-08-13
10650,CID0893,P6603,viewed,2024-06-10
10651,CID0627,P6184,clicked,2024-04-18
10652,CID0319,P5085,clicked,2024-02-07
10653,CID0969,P7893,viewed,2024-07-24
10654,CID0235,P5640,viewed,2024-09-12
10655,CID0051,P8218,viewed,2024-07-08
10656,CID0779,P4587,clicked,2024-01-31
10657,CID0135,P9813,viewed,2024-06-10
10658,CID0912,P8191,clicked,2024-08-23
10659,CID0821,P9842,viewed,2024-04-05
10660,CID0268,P7893,viewed,2024-02-04
10661,CID0575,P6344,purchased,2024-08-07
10662,CID0709,P5085,purchased,2024-04-14
10663,CID0812,P9068,clicked,2024-05-09
10664,CID0151,P1284,viewed,2024-04-01
10665,CID0746,P9089,clicked,2024-09-01
10666,CID0577,P8282,purchased,2024-07-11
10667,CID0525,P6422,viewed,2024-09-04
10668,CID0805,P5640,purchased,2024-02-22
10669,CID0687,P7189,viewed,2024-05-22
10670,CID0461,P9089,purchased,2024-01-08
10671,CID0551,P1615,clicked,2024-02-22
10672,CID0185,P7308,purchased,2024-09-10
10673,CID0816,P5085,viewed,2024-04-02
10674,CID0092,P1512,clicked,2024-09-03
10675,CID0346,P5640,purchased,2024-02-18
10676,CID0587,P6184,purchased,2024-04-27
10677,CID0453,P7308,clicked,2024-04-04
10678,CID0521,P5741,clicked,2024-07-11
10679,CID0422,P1112,purchased,2024-02-28
10680,CID0720,P8218,clicked,2024-01-29
10681,CID0365,P3576,purchased,2024-09-16
10682,CID0750,P9854,viewed,2024-06-24
10683,CID0591,P3576,purchased,2024-05-26
10684,CID0797,P3696,viewed,2024-06-03
10685,CID0648,P5672,purchased,2024-04-26
10686,CID0500,P8282,purchased,2024-02-16
10687,CID0539,P5069,clicked,2024-07-19
10688,CID0604,P7189,clicked,2024-06-04
10689,CID0583,P5728,clicked,2024-08-03
10690,CID0032,P5672,viewed,2024-09-04
10691,CID0749,P6344,clicked,2024-04-27
10692,CID0990,P6344,clicked,2024-05-05
10693,CID0004,P9813,purchased,2024-09-13
10694,CID0689,P1689,purchased,2024-02-06
10695,CID0288,P8741,purchased,2024-05-30
10696,CID0218,P6493,viewed,2024-03-12
10697,CID0977,P5640,viewed,2024-06-13
10698,CID0188,P7893,clicked,2024-07-07
10699,CID0568,P6493,purchased,2024-07-22
10700,CID0866,P8282,clicked,2024-09-18
10701,CID0046,P5741,clicked,2024-07-14
10702,CID0522,P5672,viewed,2024-08-15
10703,CID0100,P3997,purchased,2024-01-11
10704,CID0534,P6839,purchased,2024-09-16
10705,CID0052,P8741,purchased,2024-02-14
10706,CID0363,P7893,purchased,2024-07-11
10707,CID0997,P9854,viewed,2024-04-11
10708,CID0484,P6493,clicked,2024-06-13
10709,CID0920,P3106,purchased,2024-06-12
10710,CID0119,P9089,viewed,2024-03-26
10711,CID0879,P1484,clicked,2024-07-10
10712,CID0306,P5741,clicked,2024-05-02
10713,CID0371,P7308,clicked,2024-03-12
10714,CID0497,P9488,purchased,2024-08-03
10715,CID0907,P4531,clicked,2024-03-14
10716,CID0614,P8104,viewed,2024-05-17
10717,CID0673,P6839,viewed,2024-07-10
10718,CID0838,P1112,purchased,2024-07-29
10719,CID0821,P1689,viewed,2024-02-08
10720,CID0446,P6422,purchased,2024-06-22
10721,CID0249,P6839,viewed,2024-08-04
10722,CID0422,P3106,purchased,2024-02-06
10723,CID0430,P3576,viewed,2024-08-29
10724,CID0616,P9854,viewed,2024-04-26
10725,CID0417,P1484,purchased,2024-02-28
10726,CID0513,P5741,viewed,2024-04-28
10727,CID0060,P5728,purchased,2024-04-03
10728,CID0859,P9202,purchased,2024-06-13
10729,CID0314,P5640,purchased,2024-04-25
10730,CID0565,P1484,purchased,2024-04-06
10731,CID0795,P5085,purchased,2024-05-31
10732,CID0211,P9488,clicked,2024-01-02
10733,CID0799,P5994,viewed,2024-02-29
10734,CID0357,P3576,viewed,2024-04-20
10735,CID0172,P6839,clicked,2024-03-08
10736,CID0395,P1615,clicked,2024-07-08
10737,CID0463,P3696,purchased,2024-04-12
10738,CID0076,P1539,purchased,2024-08-13
10739,CID0212,P9633,purchased,2024-07-07
10740,CID0632,P5994,purchased,2024-09-06
10741,CID0469,P5640,purchased,2024-07-29
10742,CID0724,P7629,purchased,2024-01-07
10743,CID0959,P6344,clicked,2024-04-17
10744,CID0795,P1112,clicked,2024-06-30
10745,CID0758,P9488,purchased,2024-07-12
10746,CID0508,P7629,clicked,2024-01-17
10747,CID0861,P6344,purchased,2024-02-21
10748,CID0449,P3576,clicked,2024-08-08
10749,CID0317,P5669,clicked,2024-05-24
10750,CID0148,P8191,viewed,2024-07-19
10751,CID0218,P3997,clicked,2024-05-22
10752,CID0660,P7629,clicked,2024-03-09
10753,CID0864,P1539,purchased,2024-03-20
10754,CID0456,P9089,viewed,2024-08-16
10755,CID0757,P8741,viewed,2024-07-22
10756,CID0550,P1539,purchased,2024-01-18
10757,CID0105,P9488,viewed,2024-03-07
10758,CID0933,P1689,viewed,2024-05-09
10759,CID0992,P8104,purchased,2024-08-25
10760,CID0566,P6839,clicked,2024-05-26
10761,CID0997,P6184,viewed,2024-04-30
10762,CID0613,P9842,purchased,2024-04-24
10763,CID0197,P5085,purchased,2024-05-27
